order_id,customer_id,restaurant_name,order_date,order_value,delivery_time_mins,rating,cuisine_type,order_status
2163,151,Vidyarthi Bhavan,2023-06-15,670.12,70,3.5,South Indian,Delivered
2164,151,Chianti,2023-04-23,386.32,23,3.6,Italian,Delivered
2165,151,Corner House,2023-06-27,304.31,47,3.8,Desserts,Delivered
2166,152,Meghana Foods,2023-05-18,683.65,55,4.0,Biryani,Delivered
2167,152,Brahmin Coffee Bar,2023-09-19,818.13,54,4.1,South Indian,Delivered
2168,152,Hole in the Wall Cafe,2023-07-28,741.77,27,3.8,Cafe,Delivered
2169,152,Karavalli,2023-11-07,792.34,30,4.8,Coastal,Delivered
2170,152,Shivaji Military Hotel,2023-03-22,555.75,62,2.9,Mutton,Delivered
2171,152,Punjab Grill,2023-07-03,743.1,33,3.7,North Indian,Delivered
2172,152,Punjab Grill,2023-07-23,419.13,29,4.1,North Indian,Delivered
2173,152,Meghana Foods,2023-07-12,293.59,54,4.1,Biryani,Delivered
2174,152,Byg Brewski,2023-07-31,499.32,41,4.1,Continental,Delivered
2175,152,Punjab Grill,2023-11-16,251.16,58,2.9,North Indian,Delivered
2176,152,Fatty Bao,2023-11-21,294.99,30,4.2,Asian,Delivered
2177,153,Karavalli,2023-06-21,630.54,50,4.5,Coastal,Delivered
2178,153,Punjab Grill,2023-05-26,422.21,65,3.3,North Indian,Delivered
2179,153,Hole in the Wall Cafe,2023-04-05,786.43,47,3.9,Cafe,Delivered
2180,153,Shivaji Military Hotel,2023-09-25,847.97,37,3.8,Mutton,Delivered
2181,153,Chianti,2023-05-31,521.66,61,3.2,Italian,Delivered
2182,153,Fatty Bao,2023-06-11,310.01,43,3.6,Asian,Delivered
2183,153,Karavalli,2023-05-08,325.27,64,3.7,Coastal,Delivered
2184,153,Vidyarthi Bhavan,2023-12-07,455.13,38,,South Indian,Cancelled
2185,153,The Black Rabbit,2023-06-22,196.75,39,,Continental,Cancelled
2186,153,Toit Brewpub,2023-07-12,809.41,38,,Continental,Cancelled
2187,153,Brahmin Coffee Bar,2023-05-13,197.17,58,3.8,South Indian,Delivered
2188,153,Empire Restaurant,2023-09-23,682.6,69,3.2,North Indian,Delivered
2189,153,Toit Brewpub,2023-09-28,377.83,35,4.3,Continental,Delivered
2190,153,Meghana Foods,2024-02-06,189.8,52,3.9,Biryani,Delivered
2191,153,Vidyarthi Bhavan,2023-07-24,753.18,74,3.5,South Indian,Delivered
2192,153,Shivaji Military Hotel,2024-01-21,226.91,49,3.2,Mutton,Delivered
2193,153,Fatty Bao,2023-06-12,472.54,28,3.6,Asian,Delivered
2194,153,Sanchez,2024-03-16,517.54,66,,Mexican,Delayed
2195,153,Karavalli,2024-07-20,674.54,56,3.9,Coastal,Delivered
2196,153,Toit Brewpub,2024-01-13,238.37,52,4.0,Continental,Delivered
2197,153,Corner House,2023-09-26,438.69,27,4.5,Desserts,Delivered
2198,153,Manis Cafe,2023-07-11,161.23,51,3.9,South Indian,Delivered
2199,153,Vidyarthi Bhavan,2024-07-22,703.37,48,4.5,South Indian,Delivered
2200,154,Meghana Foods,2023-05-15,327.04,34,4.6,Biryani,Delivered
2201,154,Koshys,2023-11-02,441.06,33,4.1,Continental,Delivered
2202,154,Empire Restaurant,2023-05-27,395.39,38,,North Indian,Cancelled
2203,154,Truffles,2023-10-26,724.77,58,3.2,Burgers,Delivered
2204,154,Hole in the Wall Cafe,2023-04-13,285.44,24,,Cafe,Cancelled
2205,154,Meghana Foods,2023-06-21,647.77,26,4.0,Biryani,Delivered
2206,154,Byg Brewski,2023-04-15,409.89,33,4.3,Continental,Delivered
2207,155,Corner House,2024-02-27,511.9,43,4.0,Desserts,Delivered
2208,155,Hole in the Wall Cafe,2024-04-26,175.31,47,3.9,Cafe,Delivered
2209,155,Truffles,2024-09-08,414.55,29,4.5,Burgers,Delivered
2210,155,Nagarjuna,2024-04-22,790.5,29,3.9,Andhra,Delivered
2211,155,Fatty Bao,2023-09-07,362.04,34,,Asian,Delayed
2212,155,Chianti,2023-08-09,728.15,32,3.9,Italian,Delivered
2213,155,Nagarjuna,2024-11-30,196.36,33,,Andhra,Cancelled
2214,155,Truffles,2024-01-06,836.84,34,,Burgers,Cancelled
2215,155,Truffles,2023-09-02,779.58,62,3.4,Burgers,Delivered
2216,155,Nagarjuna,2024-01-09,772.42,56,3.4,Andhra,Delivered
2217,155,Manis Cafe,2024-04-06,627.37,53,3.8,South Indian,Delivered
2218,155,Karavalli,2024-03-04,308.34,69,4.0,Coastal,Delivered
2219,155,Manis Cafe,2024-03-02,830.93,52,,South Indian,Delayed
2220,155,Corner House,2023-08-17,224.55,71,3.9,Desserts,Delivered
2221,155,Shivaji Military Hotel,2023-09-28,798.24,49,3.8,Mutton,Delivered
2222,155,The Black Rabbit,2024-06-18,546.6,67,2.9,Continental,Delivered
2223,155,Karavalli,2023-09-09,614.02,50,4.5,Coastal,Delivered
2224,155,Fatty Bao,2023-10-12,439.96,72,,Asian,Delayed
2225,155,Empire Restaurant,2024-01-03,765.37,39,3.8,North Indian,Delivered
2226,155,Chianti,2024-08-11,744.62,33,3.9,Italian,Delivered
2227,155,Toit Brewpub,2024-08-22,379.0,41,3.8,Continental,Delivered
2228,155,Truffles,2023-08-07,155.94,25,4.4,Burgers,Delivered
2229,155,Vidyarthi Bhavan,2023-09-03,274.3,23,4.2,South Indian,Delivered
2230,155,Koshys,2024-08-01,178.3,62,,Continental,Cancelled
2231,155,CTR,2023-09-17,177.66,57,3.4,South Indian,Delivered
2232,155,Toit Brewpub,2024-02-20,493.25,45,4.4,Continental,Delivered
2233,155,Truffles,2024-05-02,247.03,73,3.5,Burgers,Delivered
2234,155,Byg Brewski,2023-10-31,306.65,26,4.2,Continental,Delivered
2235,155,Toit Brewpub,2024-02-06,466.76,64,,Continental,Delayed
2236,155,Fatty Bao,2024-01-19,314.59,46,,Asian,Delayed
2237,155,Brahmin Coffee Bar,2024-02-10,642.26,35,4.4,South Indian,Delivered
2238,155,Empire Restaurant,2024-01-29,464.24,29,3.7,North Indian,Delivered
2239,155,Manis Cafe,2023-11-17,317.48,64,3.6,South Indian,Delivered
2240,155,Sanchez,2023-11-12,806.21,66,3.2,Mexican,Delivered
2241,155,CTR,2024-08-16,284.04,43,4.2,South Indian,Delivered
2242,155,Fatty Bao,2023-11-24,474.45,31,,Asian,Delayed
2243,155,Vidyarthi Bhavan,2024-05-13,826.69,72,3.7,South Indian,Delivered
2244,156,The Black Rabbit,2023-03-07,841.86,25,3.8,Continental,Delivered
2245,156,Byg Brewski,2023-03-09,344.5,58,3.4,Continental,Delivered
2246,156,CTR,2023-04-28,402.51,69,3.3,South Indian,Delivered
2247,156,Manis Cafe,2024-02-02,690.1,20,,South Indian,Delayed
2248,156,Vidyarthi Bhavan,2023-03-17,750.44,41,4.7,South Indian,Delivered
2249,156,Fatty Bao,2023-10-25,578.72,53,4.0,Asian,Delivered
2250,156,CTR,2024-03-01,563.68,49,4.5,South Indian,Delivered
2251,156,Corner House,2023-02-28,562.52,41,,Desserts,Delayed
2252,156,The Black Rabbit,2023-04-12,576.13,49,3.7,Continental,Delivered
2253,156,Shivaji Military Hotel,2023-12-15,774.06,48,,Mutton,Cancelled
2254,156,Fatty Bao,2023-07-01,310.45,36,3.6,Asian,Delivered
2255,156,Fatty Bao,2023-10-28,821.05,20,3.9,Asian,Delivered
2256,156,Sanchez,2023-12-02,757.98,46,3.1,Mexican,Delivered
2257,156,CTR,2024-01-09,299.39,51,4.5,South Indian,Delivered
2258,156,Shivaji Military Hotel,2023-05-11,380.01,44,3.9,Mutton,Delivered
2259,156,The Black Rabbit,2023-03-25,321.92,25,3.7,Continental,Delivered
2260,156,Nagarjuna,2023-04-25,620.27,30,4.3,Andhra,Delivered
2261,156,Toit Brewpub,2023-10-22,802.22,43,3.8,Continental,Delivered
2262,156,Vidyarthi Bhavan,2023-04-21,805.97,75,,South Indian,Delayed
2263,157,Punjab Grill,2023-05-23,686.2,41,3.6,North Indian,Delivered
2264,157,Empire Restaurant,2023-11-08,344.81,50,3.7,North Indian,Delivered
2265,157,Toit Brewpub,2023-04-11,531.71,44,4.3,Continental,Delivered
2266,157,Truffles,2023-03-07,262.24,30,3.9,Burgers,Delivered
2267,157,Hole in the Wall Cafe,2023-09-21,170.85,68,,Cafe,Cancelled
2268,157,Byg Brewski,2023-05-04,298.65,69,3.6,Continental,Delivered
2269,157,Shivaji Military Hotel,2023-05-24,789.02,73,3.2,Mutton,Delivered
2270,157,Manis Cafe,2023-10-06,779.98,61,3.6,South Indian,Delivered
2271,157,Chianti,2023-03-27,615.21,42,3.6,Italian,Delivered
2272,157,Meghana Foods,2023-10-30,209.66,40,4.6,Biryani,Delivered
2273,157,Empire Restaurant,2024-10-31,496.04,57,,North Indian,Delayed
2274,157,Karavalli,2023-06-11,734.66,71,3.3,Coastal,Delivered
2275,157,The Black Rabbit,2024-01-15,224.6,38,,Continental,Delayed
2276,157,Nagarjuna,2023-10-16,257.13,72,3.3,Andhra,Delivered
2277,157,Byg Brewski,2023-06-03,365.87,43,3.9,Continental,Delivered
2278,157,Corner House,2023-05-04,215.15,40,4.1,Desserts,Delivered
2279,158,Nagarjuna,2023-04-15,771.89,69,3.3,Andhra,Delivered
2280,158,Truffles,2023-09-04,368.04,34,3.8,Burgers,Delivered
2281,158,Sanchez,2023-07-03,532.25,56,,Mexican,Cancelled
2282,158,Fatty Bao,2023-06-08,368.32,68,,Asian,Cancelled
2283,158,Manis Cafe,2023-07-16,245.82,37,4.7,South Indian,Delivered
2284,158,Empire Restaurant,2023-05-02,716.65,50,3.2,North Indian,Delivered
2285,158,Toit Brewpub,2023-07-09,776.52,57,3.7,Continental,Delivered
2286,158,Toit Brewpub,2023-08-02,640.49,61,3.6,Continental,Delivered
2287,158,Brahmin Coffee Bar,2023-06-12,268.56,66,,South Indian,Delayed
2288,158,The Black Rabbit,2024-01-17,762.55,20,3.9,Continental,Delivered
2289,158,Sanchez,2023-09-26,297.71,35,3.5,Mexican,Delivered
2290,158,Byg Brewski,2023-12-25,433.16,38,4.1,Continental,Delivered
2291,158,Shivaji Military Hotel,2023-10-17,237.25,59,3.4,Mutton,Delivered
2292,158,Empire Restaurant,2023-06-08,672.75,45,4.1,North Indian,Delivered
2293,159,CTR,2023-07-24,671.42,34,4.9,South Indian,Delivered
2294,159,Brahmin Coffee Bar,2023-09-02,552.2,37,4.8,South Indian,Delivered
2295,159,Meghana Foods,2023-10-15,294.43,46,3.6,Biryani,Delivered
2296,159,Koshys,2023-11-09,415.11,40,4.5,Continental,Delivered
2297,159,Brahmin Coffee Bar,2024-02-23,294.75,74,3.7,South Indian,Delivered
2298,159,Hole in the Wall Cafe,2024-03-22,326.48,37,4.0,Cafe,Delivered
2299,159,CTR,2023-08-05,352.35,67,3.7,South Indian,Delivered
2300,159,Corner House,2023-10-06,688.34,37,4.1,Desserts,Delivered
2301,159,Chianti,2023-10-05,600.98,49,3.5,Italian,Delivered
2302,159,Fatty Bao,2024-04-05,304.4,37,,Asian,Cancelled
2303,159,Hole in the Wall Cafe,2023-09-09,813.96,44,3.9,Cafe,Delivered
2304,159,Nagarjuna,2023-09-12,328.37,66,3.3,Andhra,Delivered
2305,159,Fatty Bao,2024-07-02,820.01,21,3.7,Asian,Delivered
2306,159,Shivaji Military Hotel,2024-01-01,801.96,68,,Mutton,Cancelled
2307,159,Hole in the Wall Cafe,2024-03-04,821.04,53,3.3,Cafe,Delivered
2308,160,Meghana Foods,2023-11-16,225.93,50,3.7,Biryani,Delivered
2309,160,Nagarjuna,2024-01-03,560.33,64,3.6,Andhra,Delivered
2310,160,Chianti,2024-03-20,480.3,42,3.7,Italian,Delivered
2311,160,Manis Cafe,2023-10-13,399.82,22,4.8,South Indian,Delivered
2312,160,Manis Cafe,2024-03-13,820.25,51,3.9,South Indian,Delivered
2313,160,Empire Restaurant,2023-07-29,311.91,56,,North Indian,Cancelled
2314,160,Punjab Grill,2023-10-07,667.03,46,3.5,North Indian,Delivered
2315,160,Vidyarthi Bhavan,2024-02-10,302.93,34,4.8,South Indian,Delivered
2316,160,Meghana Foods,2023-11-13,843.92,57,3.4,Biryani,Delivered
2317,160,Brahmin Coffee Bar,2024-02-25,315.7,25,4.3,South Indian,Delivered
2318,160,Nagarjuna,2024-02-06,672.49,70,,Andhra,Delayed
2319,161,Toit Brewpub,2024-03-29,660.07,62,,Continental,Cancelled
2320,161,Brahmin Coffee Bar,2024-08-22,381.52,70,3.5,South Indian,Delivered
2321,161,Chianti,2024-02-25,637.47,37,,Italian,Delayed
2322,161,Toit Brewpub,2024-04-20,836.49,21,4.3,Continental,Delivered
2323,161,Toit Brewpub,2023-10-22,666.23,72,3.0,Continental,Delivered
2324,161,Brahmin Coffee Bar,2024-02-17,472.6,32,4.1,South Indian,Delivered
2325,161,CTR,2023-10-02,656.84,27,4.7,South Indian,Delivered
2326,161,Vidyarthi Bhavan,2024-03-08,780.81,64,3.5,South Indian,Delivered
2327,161,Koshys,2023-08-15,629.11,22,,Continental,Cancelled
2328,161,Toit Brewpub,2023-08-31,440.54,33,3.8,Continental,Delivered
2329,161,Byg Brewski,2023-10-22,624.0,65,,Continental,Delayed
2330,161,Toit Brewpub,2024-04-07,522.99,73,3.7,Continental,Delivered
2331,161,Toit Brewpub,2024-11-02,461.55,59,3.6,Continental,Delivered
2332,161,Brahmin Coffee Bar,2023-09-09,690.79,45,4.2,South Indian,Delivered
2333,161,Empire Restaurant,2024-01-30,780.58,70,3.4,North Indian,Delivered
2334,161,Sanchez,2024-01-02,604.76,50,3.4,Mexican,Delivered
2335,161,Byg Brewski,2023-09-27,312.26,31,4.2,Continental,Delivered
2336,161,Karavalli,2024-01-27,319.05,54,4.4,Coastal,Delivered
2337,161,Sanchez,2024-06-18,382.45,25,3.7,Mexican,Delivered
2338,161,The Black Rabbit,2023-10-10,293.71,51,3.7,Continental,Delivered
2339,161,Truffles,2024-03-30,459.64,53,3.5,Burgers,Delivered
2340,161,Truffles,2024-07-14,472.63,67,3.6,Burgers,Delivered
2341,161,Meghana Foods,2024-09-23,696.03,22,4.5,Biryani,Delivered
2342,161,Meghana Foods,2023-10-31,680.29,25,4.2,Biryani,Delivered
2343,161,Truffles,2023-12-04,817.16,64,3.2,Burgers,Delivered
2344,161,CTR,2024-11-12,828.05,70,3.8,South Indian,Delivered
2345,161,Manis Cafe,2024-02-01,706.28,44,4.6,South Indian,Delivered
2346,161,Nagarjuna,2024-04-05,718.94,30,3.9,Andhra,Delivered
2347,161,Hole in the Wall Cafe,2024-08-15,787.18,38,4.1,Cafe,Delivered
2348,161,Corner House,2024-06-16,179.72,52,4.1,Desserts,Delivered
2349,161,The Black Rabbit,2024-03-31,569.45,49,3.0,Continental,Delivered
2350,161,Fatty Bao,2024-04-01,212.08,42,4.1,Asian,Delivered
2351,161,Vidyarthi Bhavan,2024-08-30,236.06,45,4.5,South Indian,Delivered
2352,161,Shivaji Military Hotel,2024-08-25,184.3,40,3.8,Mutton,Delivered
2353,161,CTR,2024-06-22,587.51,55,4.3,South Indian,Delivered
2354,161,The Black Rabbit,2024-04-19,540.78,58,3.3,Continental,Delivered
2355,161,Byg Brewski,2024-05-30,192.5,31,3.9,Continental,Delivered
2356,161,Fatty Bao,2024-08-05,236.99,36,4.3,Asian,Delivered
2357,162,Toit Brewpub,2023-11-27,498.91,55,,Continental,Delayed
2358,162,Fatty Bao,2023-09-27,519.82,65,3.4,Asian,Delivered
2359,162,Vidyarthi Bhavan,2023-07-20,637.65,63,3.5,South Indian,Delivered
2360,162,Byg Brewski,2023-06-18,616.89,56,3.5,Continental,Delivered
2361,162,Meghana Foods,2023-06-17,679.54,35,4.6,Biryani,Delivered
2362,162,Brahmin Coffee Bar,2024-06-16,694.81,26,4.2,South Indian,Delivered
2363,162,Corner House,2023-05-26,398.27,60,3.5,Desserts,Delivered
2364,162,Toit Brewpub,2023-05-03,654.79,45,4.3,Continental,Delivered
2365,163,Meghana Foods,2023-09-19,414.09,62,3.2,Biryani,Delivered
2366,163,Byg Brewski,2023-08-17,521.25,56,,Continental,Cancelled
2367,163,Empire Restaurant,2023-04-10,638.18,43,3.8,North Indian,Delivered
2368,163,Vidyarthi Bhavan,2023-09-17,638.03,49,4.3,South Indian,Delivered
2369,163,Corner House,2023-04-25,845.19,63,3.7,Desserts,Delivered
2370,163,Brahmin Coffee Bar,2023-12-01,726.76,33,4.8,South Indian,Delivered
2371,163,Chianti,2024-01-04,235.53,40,4.3,Italian,Delivered
2372,163,Truffles,2023-05-17,468.32,26,4.4,Burgers,Delivered
2373,163,CTR,2023-09-12,318.77,58,4.1,South Indian,Delivered
2374,163,Brahmin Coffee Bar,2023-09-04,376.11,28,4.3,South Indian,Delivered
2375,163,CTR,2024-07-16,208.71,66,3.4,South Indian,Delivered
2376,163,Manis Cafe,2024-09-30,822.52,44,,South Indian,Cancelled
2377,163,Meghana Foods,2024-11-03,296.09,20,4.6,Biryani,Delivered
2378,163,Empire Restaurant,2023-08-04,228.41,41,4.2,North Indian,Delivered
2379,163,Shivaji Military Hotel,2023-06-08,480.59,64,3.0,Mutton,Delivered
2380,163,Karavalli,2023-10-23,785.56,27,,Coastal,Cancelled
2381,163,Koshys,2023-12-22,243.75,59,3.5,Continental,Delivered
2382,163,Truffles,2024-04-14,518.17,71,3.1,Burgers,Delivered
2383,163,Sanchez,2023-08-09,427.9,38,3.7,Mexican,Delivered
2384,164,Toit Brewpub,2023-06-03,809.12,72,3.5,Continental,Delivered
2385,164,Vidyarthi Bhavan,2023-08-27,342.51,24,4.4,South Indian,Delivered
2386,164,Truffles,2023-05-14,636.79,36,,Burgers,Cancelled
2387,164,Vidyarthi Bhavan,2023-07-14,808.47,53,4.2,South Indian,Delivered
2388,164,Meghana Foods,2023-08-06,316.35,69,,Biryani,Delayed
2389,164,The Black Rabbit,2023-08-27,513.54,70,3.2,Continental,Delivered
2390,164,The Black Rabbit,2023-06-16,807.19,69,,Continental,Delayed
2391,164,Byg Brewski,2023-06-03,428.48,33,4.1,Continental,Delivered
2392,164,Fatty Bao,2023-05-31,200.88,29,,Asian,Delayed
2393,164,Empire Restaurant,2023-07-23,327.82,31,4.2,North Indian,Delivered
2394,164,The Black Rabbit,2023-06-17,455.37,52,3.4,Continental,Delivered
2395,164,Hole in the Wall Cafe,2023-08-28,600.91,47,3.9,Cafe,Delivered
2396,165,Shivaji Military Hotel,2023-03-23,153.47,39,4.2,Mutton,Delivered
2397,165,Brahmin Coffee Bar,2024-04-23,483.82,41,4.2,South Indian,Delivered
2398,165,Vidyarthi Bhavan,2024-09-17,313.62,46,3.8,South Indian,Delivered
2399,165,Empire Restaurant,2023-04-13,633.78,62,3.1,North Indian,Delivered
2400,165,Koshys,2023-06-08,195.39,56,3.4,Continental,Delivered
2401,165,Meghana Foods,2023-10-13,844.33,65,3.9,Biryani,Delivered
2402,165,Karavalli,2023-07-27,809.81,65,3.8,Coastal,Delivered
2403,165,Corner House,2024-05-08,573.26,73,3.6,Desserts,Delivered
2404,165,Byg Brewski,2023-06-09,698.47,38,3.9,Continental,Delivered
2405,165,Vidyarthi Bhavan,2024-01-09,356.09,41,4.7,South Indian,Delivered
2406,165,Karavalli,2024-02-20,286.12,70,4.1,Coastal,Delivered
2407,165,Toit Brewpub,2023-06-06,723.56,73,3.5,Continental,Delivered
2408,165,The Black Rabbit,2023-11-29,822.44,45,3.9,Continental,Delivered
2409,165,Hole in the Wall Cafe,2023-07-30,232.4,29,4.0,Cafe,Delivered
2410,165,Punjab Grill,2023-08-15,366.65,31,,North Indian,Delayed
2411,165,Karavalli,2024-02-20,613.78,34,,Coastal,Cancelled
2412,165,Vidyarthi Bhavan,2024-02-25,679.91,62,4.1,South Indian,Delivered
2413,165,Koshys,2023-06-10,232.46,46,4.0,Continental,Delivered
2414,165,Meghana Foods,2024-05-28,698.85,55,4.1,Biryani,Delivered
2415,165,Sanchez,2023-12-19,612.64,63,2.8,Mexican,Delivered
2416,165,Chianti,2024-01-05,591.25,44,,Italian,Cancelled
2417,165,Sanchez,2023-07-02,218.78,50,3.7,Mexican,Delivered
2418,165,Brahmin Coffee Bar,2023-11-30,550.05,71,,South Indian,Delayed
2419,165,Nagarjuna,2023-09-08,336.93,73,3.2,Andhra,Delivered
2420,166,Meghana Foods,2023-05-31,484.89,73,3.9,Biryani,Delivered
2421,166,Byg Brewski,2023-05-26,785.14,47,3.9,Continental,Delivered
2422,166,Fatty Bao,2023-06-04,206.85,52,3.4,Asian,Delivered
2423,166,Meghana Foods,2024-05-02,412.63,23,4.7,Biryani,Delivered
2424,166,Corner House,2023-07-11,750.49,60,3.7,Desserts,Delivered
2425,166,Toit Brewpub,2023-12-30,287.13,75,3.4,Continental,Delivered
2426,166,The Black Rabbit,2024-05-03,660.98,60,2.7,Continental,Delivered
2427,166,Meghana Foods,2023-10-31,569.18,51,3.9,Biryani,Delivered
2428,166,Punjab Grill,2023-09-19,684.08,28,4.1,North Indian,Delivered
2429,166,Vidyarthi Bhavan,2023-11-24,709.07,42,4.2,South Indian,Delivered
2430,166,Fatty Bao,2024-10-27,545.79,23,,Asian,Delayed
2431,166,Nagarjuna,2023-10-11,516.79,21,4.1,Andhra,Delivered
2432,166,Brahmin Coffee Bar,2023-08-28,212.43,32,4.4,South Indian,Delivered
2433,166,Toit Brewpub,2024-01-14,822.71,32,4.0,Continental,Delivered
2434,166,Punjab Grill,2023-10-09,847.28,20,,North Indian,Cancelled
2435,166,Karavalli,2023-08-14,228.83,30,4.1,Coastal,Delivered
2436,166,Manis Cafe,2024-04-17,532.28,28,,South Indian,Delayed
2437,166,Brahmin Coffee Bar,2023-10-05,773.98,33,4.4,South Indian,Delivered
2438,166,Chianti,2023-12-22,268.09,23,4.2,Italian,Delivered
2439,166,Fatty Bao,2023-09-01,831.15,38,4.0,Asian,Delivered
2440,166,CTR,2023-10-30,627.43,35,4.5,South Indian,Delivered
2441,166,Sanchez,2024-04-20,783.53,26,4.2,Mexican,Delivered
2442,166,Byg Brewski,2024-08-04,202.62,30,4.5,Continental,Delivered
2443,166,Hole in the Wall Cafe,2023-10-20,729.13,72,3.4,Cafe,Delivered
2444,166,Byg Brewski,2023-11-13,532.29,46,3.5,Continental,Delivered
2445,166,Karavalli,2024-09-21,448.21,48,3.9,Coastal,Delivered
2446,166,Empire Restaurant,2024-05-23,530.46,74,,North Indian,Delayed
2447,167,Meghana Foods,2024-06-02,562.03,51,4.1,Biryani,Delivered
2448,167,Empire Restaurant,2023-09-27,192.76,49,,North Indian,Cancelled
2449,167,Fatty Bao,2023-11-06,252.58,53,3.8,Asian,Delivered
2450,167,Fatty Bao,2023-03-16,611.24,54,3.3,Asian,Delivered
2451,167,Koshys,2023-08-28,210.33,40,4.2,Continental,Delivered
2452,167,Manis Cafe,2023-04-01,805.94,54,4.5,South Indian,Delivered
2453,167,Vidyarthi Bhavan,2024-01-15,605.91,66,,South Indian,Delayed
2454,167,Vidyarthi Bhavan,2023-06-16,828.24,40,4.7,South Indian,Delivered
2455,167,Chianti,2023-06-19,337.96,54,3.8,Italian,Delivered
2456,167,Sanchez,2024-02-03,260.84,75,,Mexican,Cancelled
2457,167,CTR,2023-05-31,310.86,58,3.9,South Indian,Delivered
2458,167,Karavalli,2024-04-26,505.15,65,3.9,Coastal,Delivered
2459,167,Karavalli,2023-07-14,576.81,41,4.8,Coastal,Delivered
2460,167,Corner House,2023-05-25,531.98,42,4.4,Desserts,Delivered
2461,167,Punjab Grill,2023-08-05,275.33,25,,North Indian,Cancelled
2462,167,Fatty Bao,2023-12-29,688.38,50,3.4,Asian,Delivered
2463,167,Punjab Grill,2023-08-05,204.59,37,3.8,North Indian,Delivered
2464,167,Karavalli,2024-10-11,529.38,54,,Coastal,Cancelled
2465,167,Hole in the Wall Cafe,2024-10-27,735.93,65,3.6,Cafe,Delivered
2466,167,Brahmin Coffee Bar,2024-03-24,176.73,51,4.4,South Indian,Delivered
2467,167,Fatty Bao,2023-06-08,587.64,61,2.9,Asian,Delivered
2468,167,Meghana Foods,2023-08-20,402.25,62,,Biryani,Delayed
2469,167,Punjab Grill,2023-12-04,621.11,56,2.7,North Indian,Delivered
2470,167,Toit Brewpub,2024-12-28,746.74,69,3.5,Continental,Delivered
2471,167,Fatty Bao,2023-11-09,287.28,49,3.7,Asian,Delivered
2472,167,Toit Brewpub,2024-04-29,816.15,60,3.1,Continental,Delivered
2473,167,Nagarjuna,2024-04-27,756.46,70,,Andhra,Cancelled
2474,167,Chianti,2023-11-29,265.1,26,3.9,Italian,Delivered
2475,167,Manis Cafe,2024-10-28,386.52,31,,South Indian,Delayed
2476,168,Toit Brewpub,2023-09-04,305.16,45,4.5,Continental,Delivered
2477,168,Karavalli,2024-01-11,221.55,70,,Coastal,Cancelled
2478,168,Sanchez,2023-08-06,406.06,65,,Mexican,Delayed
2479,168,Fatty Bao,2024-01-19,160.94,74,3.2,Asian,Delivered
2480,168,Nagarjuna,2024-02-18,364.63,34,3.8,Andhra,Delivered
